player_id,current_club_id,current_club_domestic_competition_id,average_height,average_market_value
136368,2578,SC1,181.1278195488722,279527.55905511806
136397,11127,RU1,183.33088235294116,321455.223880597
136401,543,GB1,182.79999999999998,6856481.481481482
136431,36,TR1,181.7340425531915,2658556.7010309277
136501,603,GB1,180.7142857142857,494242.42424242425
136513,47,GR1,180.57692307692307,136481.4814814815
136514,1025,IT1,183.4390243902439,1797537.313432836
136515,10484,TR1,182.3482142857143,470280.0
136518,2727,BE1,182.7075471698113,524772.7272727273
136536,987,SC1,182.21917808219177,272035.71428571426
136537,660,UKR1,181.66666666666666,3011574.074074074
136547,653,GR1,181.29166666666666,270419.84732824424
136550,1283,NL1,181.67532467532467,346250.0
136578,2672,GR1,181.4921875,186000.0
136581,2999,SC1,182.30303030303028,179047.61904761905
136589,1039,GB1,180.74074074074073,384259.25925925927
136605,1038,IT1,182.78571428571428,561092.43697479
136610,2832,TR1,181.296875,455923.0769230769
136641,683,GR1,180.74766355140187,1808177.570093458
136642,553,GR1,179.92857142857144,218333.33333333334
136643,2672,GR1,181.4921875,186000.0
136645,653,GR1,181.29166666666666,270419.84732824424
136646,605,GR1,179.78703703703704,455701.7543859649
136647,6418,GR1,181.1304347826087,284760.27397260274
136746,430,IT1,182.5681818181818,3289052.6315789474
136747,3999,GR1,181.50877192982455,189780.70175438595
136748,7185,GR1,180.01754385964912,138771.9298245614
136749,169,GR1,181.88095238095238,201420.45454545456
136834,1519,SC1,180.33684210526314,219072.1649484536
136897,2424,PO1,181.56666666666666,503448.275862069
137086,1269,NL1,182.06930693069307,356359.649122807
137150,873,GB1,183.625,4116250.0
137153,465,SC1,181.96491228070175,266896.5517241379
137154,2553,SC1,181.90506329113924,202727.27272727274
137162,150,ES1,180.30612244897958,2516336.6336633665
137174,897,ES1,180.1891891891892,426973.6842105263
137179,1124,RU1,183.02439024390245,374390.243902439
137189,6996,UKR1,181.53225806451616,151465.5172413793
137192,1301,PO1,182.28387096774193,309574.4680851064
137203,2503,PO1,182.98591549295776,460992.64705882355
137206,1091,GR1,181.1734693877551,1153865.9793814432
137293,1159,FR1,181.06666666666666,235714.28571428574
137313,2424,PO1,181.56666666666666,503448.275862069
137326,1184,BE1,180.96226415094338,2538114.7540983604
137438,820,TR1,181.60638297872342,169038.46153846153
137576,2282,BE1,182.76785714285714,2276190.476190476
137582,141,TR1,180.9625,2797559.523809524
137609,11282,TR1,182.3820224719101,511052.63157894736
137610,589,TR1,181.234375,416710.52631578944
137611,820,TR1,181.60638297872342,169038.46153846153
137612,3205,TR1,181.29090909090908,355000.0
137614,2381,TR1,182.22413793103448,372000.0
137616,940,ES1,181.4891304347826,1810824.7422680412
137637,982,PO1,182.17283950617283,260750.0
137648,865,DK1,183.9591836734694,807072.0720720721
137669,1245,BE1,180.8108108108108,434956.1403508772
137704,653,GR1,181.29166666666666,270419.84732824424
137710,976,PO1,181.5,163750.0
137745,543,GB1,182.79999999999998,6856481.481481482
137764,128,GR1,180.953488372093,180833.33333333334
137841,2969,FR1,181.125,573333.3333333334
137930,826,FR1,181.04285714285714,3646376.811594203
137939,16704,RU1,180.5,1433247.4226804124
138049,855,FR1,180.77272727272725,390222.22222222225
138051,417,FR1,180.1,3573511.9047619044
138055,3911,FR1,181.4179104477612,1490000.0
138084,2727,BE1,182.7075471698113,524772.7272727273
138091,678,DK1,183.73863636363635,481930.69306930696
138110,1627,IT1,181.0,123108.1081081081
138139,982,PO1,182.17283950617283,260750.0
138141,1085,PO1,182.05,222474.74747474748
138171,290,FR1,182.0,863709.6774193548
138199,2671,GR1,181.873786407767,225787.03703703705
138235,987,SC1,182.21917808219177,272035.71428571426
138267,1301,PO1,182.28387096774193,309574.4680851064
138285,979,PO1,182.25619834710741,397222.22222222225
138292,79,L1,184.14864864864865,3172402.5974025973
138331,968,BE1,183.1216216216216,583950.6172839506
138335,512,GB1,183.25,712500.0
138350,4294,PO1,182.4375,500000.0
138387,653,GR1,181.29166666666666,270419.84732824424
138394,410,IT1,183.51908396946567,1288251.7482517483
138399,41231,RU1,181.34545454545454,710454.5454545454
138409,589,TR1,181.234375,416710.52631578944
138410,1423,FR1,181.66666666666666,193750.0
138413,820,TR1,181.60638297872342,169038.46153846153
138421,22110,DK1,182.24242424242425,105714.28571428572
138446,982,PO1,182.17283950617283,260750.0
138456,410,IT1,183.51908396946567,1288251.7482517483
138473,2759,SC1,183.03424657534245,251863.3540372671
138476,2944,TR1,181.8857142857143,99736.84210526315
138512,354,BE1,183.03030303030303,409313.7254901961
138584,8970,IT1,182.75641025641025,1420696.2025316455
138642,68608,PO1,181.70000000000002,216862.74509803922
138649,3349,PO1,181.0666666666667,170000.0
138651,1465,PO1,182.10280373831776,575594.0594059406
138652,2995,PO1,180.4561403508772,360321.10091743123
138655,367,ES1,180.91463414634146,1166193.1818181819
138662,3709,ES1,182.91666666666666,1477250.0
138679,2944,TR1,181.8857142857143,99736.84210526315
138691,1184,BE1,180.96226415094338,2538114.7540983604
138736,3209,TR1,181.76923076923077,819827.5862068966
138741,3205,TR1,181.29090909090908,355000.0
138777,441,GR1,181.91666666666666,179867.25663716815
138789,28956,GR1,179.54716981132074,137909.0909090909
138800,142,ES1,179.125,215625.0
138803,3302,ES1,180.6875,1700000.0
138812,2861,BE1,181.58241758241758,309948.97959183675
138846,157,BE1,183.96428571428572,1235529.4117647058
138850,354,BE1,183.03030303030303,409313.7254901961
138927,418,ES1,182.21739130434784,23483152.173913043
138935,1533,ES1,181.85000000000002,393965.5172413793
138949,3558,FR1,182.52631578947367,276666.6666666667
139018,417,FR1,180.1,3573511.9047619044
139019,825,TR1,181.26315789473682,191489.36170212764
139067,2999,SC1,182.30303030303028,179047.61904761905
139133,3690,RU1,182.0,124375.0
139167,2441,GR1,182.45263157894738,990526.3157894737
139169,4083,IT1,181.86363636363637,258936.17021276595
139173,7378,PO1,182.16666666666666,472542.3728813559
139190,43,SC1,181.3529411764706,378333.3333333334
139192,235,NL1,182.11904761904762,323913.04347826086
139198,1301,PO1,182.28387096774193,309574.4680851064
139199,235,NL1,182.11904761904762,323913.04347826086
139208,31,GB1,182.90625,14656439.393939395
139278,86,L1,184.80281690140845,1545205.4794520547
139279,995,FR1,182.03529411764706,1749117.6470588234
139286,1420,FR1,183.3098591549296,698986.4864864865
139304,132,NL1,182.01785714285717,226666.66666666666
139307,862,IT1,182.2173913043478,171397.8494623656
139312,126,TR1,181.59398496240604,365369.12751677854
139316,868,TR1,182.89247311827958,490229.3577981652
139336,1075,PO1,181.64864864864865,2304428.571428572
139337,28095,RU1,182.18333333333334,267083.3333333333
139339,68608,PO1,181.70000000000002,216862.74509803922
139341,2425,PO1,182.340206185567,438421.05263157893
139352,2425,PO1,182.340206185567,438421.05263157893
139393,7179,PO1,182.05797101449275,366538.46153846156
139394,68608,PO1,181.70000000000002,216862.74509803922
139395,336,PO1,183.2608695652174,5273076.923076923
139396,1075,PO1,181.64864864864865,2304428.571428572
139405,60949,GR1,179.13253012048193,354360.4651162791
139434,366,ES1,179.61038961038963,723051.9480519481
139435,237,ES1,182.23076923076923,1538888.888888889
139436,46,IT1,183.1809523809524,6048738.738738739
139440,206,DK1,184.125,970555.5555555555
139449,150,ES1,180.30612244897958,2516336.6336633665
139503,36,TR1,181.7340425531915,2658556.7010309277
139535,458,IT1,181.89583333333331,249500.0
139546,3999,GR1,181.50877192982455,189780.70175438595
139590,653,GR1,181.29166666666666,270419.84732824424
139606,2425,PO1,182.340206185567,438421.05263157893
139607,1467,TR1,181.50877192982455,248676.47058823527
139628,3729,RU1,181.96875,226170.21276595746
139634,4171,IT1,182.53488372093022,409333.3333333333
139655,192,NL1,182.76190476190476,214338.23529411765
139668,2990,PO1,181.575,232926.82926829267
139729,128,GR1,180.953488372093,180833.33333333334
139735,5219,GR1,181.92857142857144,172039.4736842105
139743,4171,IT1,182.53488372093022,409333.3333333333
139859,3709,ES1,182.91666666666666,1477250.0
139881,4603,GR1,182.39285714285717,188169.64285714284
139887,6418,GR1,181.1304347826087,284760.27397260274
139895,1108,ES1,183.08695652173913,1453125.0
139914,4603,GR1,182.39285714285717,188169.64285714284
139915,1108,ES1,183.08695652173913,1453125.0
139923,3060,GR1,181.87735849056602,298577.5862068966
139925,1269,NL1,182.06930693069307,356359.649122807
139943,6992,UKR1,182.79661016949152,182913.04347826086
139955,969,FR1,181.05263157894737,1479569.8924731181
139956,524,TR1,180.83928571428572,133076.92307692306
140026,126,TR1,181.59398496240604,365369.12751677854
140032,2425,PO1,182.340206185567,438421.05263157893
140069,5818,DK1,184.2,144166.6666666667
140078,28956,GR1,179.54716981132074,137909.0909090909
140082,39722,TR1,182.49019607843138,226574.07407407407
140109,862,IT1,182.2173913043478,171397.8494623656
140126,995,FR1,182.03529411764706,1749117.6470588234
140128,976,PO1,181.5,163750.0
140138,2921,IT1,183.26923076923077,164339.62264150943
140155,4603,GR1,182.39285714285717,188169.64285714284
140160,1085,PO1,182.05,222474.74747474748
140189,252,IT1,183.42361111111111,977781.4569536424
140191,989,GB1,181.85714285714286,5200000.0
140205,2282,BE1,182.76785714285714,2276190.476190476
140206,1025,IT1,183.4390243902439,1797537.313432836
140310,172,BE1,183.62921348314606,520052.0833333334
140436,714,ES1,180.54666666666665,1012658.2278481013
140446,5817,DK1,183.76288659793812,175235.8490566038
140461,6992,UKR1,182.79661016949152,182913.04347826086
140497,820,TR1,181.60638297872342,169038.46153846153
140507,2578,SC1,181.1278195488722,279527.55905511806
140511,2578,SC1,181.1278195488722,279527.55905511806
140540,14589,RU1,181.72368421052633,462987.012987013
140554,903,SC1,182.08163265306123,475049.50495049503
140559,8970,IT1,182.75641025641025,1420696.2025316455
140561,9007,UKR1,182.93023255813952,155000.0
140570,157,BE1,183.96428571428572,1235529.4117647058
140576,41201,RU1,182.36,173500.0
140579,1123,GB1,183.20634920634922,885483.8709677419
140597,10484,TR1,182.3482142857143,470280.0
140653,173,DK1,183.43529411764706,310606.0606060606
140676,18303,UKR1,181.89655172413794,198478.2608695652
140678,206,DK1,184.125,970555.5555555555
140682,232,RU1,182.42857142857142,1617628.2051282052
140686,589,TR1,181.234375,416710.52631578944
140702,3691,RU1,182.3913043478261,113804.34782608696
140715,354,BE1,183.03030303030303,409313.7254901961
140747,8838,UKR1,181.6315789473684,126428.57142857143
140748,416,IT1,184.27027027027026,1623452.380952381
140757,276,IT1,182.58333333333331,731343.2835820896
140776,13,ES1,181.6987951807229,5905232.558139536
140778,520,BE1,183.4,658163.2653061225
140780,354,BE1,183.03030303030303,409313.7254901961
140786,2727,BE1,182.7075471698113,524772.7272727273
140790,1426,NL1,183.6153846153846,209558.82352941178
140799,403,NL1,181.11627906976744,345000.0
140803,995,FR1,182.03529411764706,1749117.6470588234
140804,398,IT1,182.33035714285714,2509297.5206611566
140808,157,BE1,183.96428571428572,1235529.4117647058
140957,1177,DK1,183.6043956043956,348469.387755102
140967,14589,RU1,181.72368421052633,462987.012987013
141050,583,FR1,181.0655737704918,19404918.032786883
141210,2990,PO1,181.575,232926.82926829267
141224,1301,PO1,182.28387096774193,309574.4680851064
141229,43,SC1,181.3529411764706,378333.3333333334
141329,16247,UKR1,181.41176470588235,147878.78787878787
141341,984,GB1,184.14285714285717,1010078.125
141344,2999,SC1,182.30303030303028,179047.61904761905
141349,984,GB1,184.14285714285717,1010078.125
141350,124,SC1,181.85393258426967,1753723.4042553192
141444,2995,PO1,180.4561403508772,360321.10091743123
141456,2079,GR1,180.76623376623377,156962.0253164557
141563,5220,GR1,181.67647058823528,175714.2857142857
141568,1237,GB1,181.20000000000002,7670608.108108108
141573,631,GB1,183.70422535211267,14867957.746478874
141650,2451,SC1,181.75555555555553,134239.1304347826
141654,2921,IT1,183.26923076923077,164339.62264150943
141655,873,GB1,183.625,4116250.0
141658,2381,TR1,182.22413793103448,372000.0
141660,703,GB1,183.51923076923075,8466981.132075472
141704,2414,DK1,183.92592592592592,196808.51063829788
141737,2375,TR1,183.35999999999999,265322.5806451613
141761,1158,FR1,180.5,1589534.8837209302
141796,10484,TR1,182.3482142857143,470280.0
141828,995,FR1,182.03529411764706,1749117.6470588234
141832,1531,ES1,181.1818181818182,729615.3846153846
141834,150,ES1,180.30612244897958,2516336.6336633665
141835,714,ES1,180.54666666666665,1012658.2278481013
141871,2578,SC1,181.1278195488722,279527.55905511806
142021,237,ES1,182.23076923076923,1538888.888888889
142022,2503,PO1,182.98591549295776,460992.64705882355
142023,621,ES1,181.484375,4227734.375
142027,366,ES1,179.61038961038963,723051.9480519481
142031,237,ES1,182.23076923076923,1538888.888888889
142033,131,ES1,179.76271186440678,16295258.620689657
142122,511,SC1,181.4896551724138,221379.31034482757
142208,3385,GR1,179.6206896551724,361290.32258064515
142277,354,BE1,183.03030303030303,409313.7254901961
142281,89,L1,184.32758620689657,2828916.6666666665
142310,703,GB1,183.51923076923075,8466981.132075472
142326,3709,ES1,182.91666666666666,1477250.0
142342,595,FR1,180.19230769230768,291666.6666666667
142370,1025,IT1,183.4390243902439,1797537.313432836
142389,762,GB1,183.67647058823528,10255514.705882354
142414,6890,TR1,182.13684210526316,626476.1904761904
142419,331,ES1,181.67816091954023,1445056.1797752809
142420,3709,ES1,182.91666666666666,1477250.0
142513,498,BE1,182.70175438596493,237711.86440677967
142532,2578,SC1,181.1278195488722,279527.55905511806
142920,1053,DK1,183.7142857142857,383116.8831168831
142924,475,BE1,180.71764705882353,624742.2680412371
142929,1245,BE1,180.8108108108108,434956.1403508772
142990,130,IT1,182.12244897959184,397056.0747663551
143029,3709,ES1,182.91666666666666,1477250.0
143039,3840,TR1,180.7704918032787,1061186.4406779662
143045,683,GR1,180.74766355140187,1808177.570093458
143090,276,IT1,182.58333333333331,731343.2835820896
143101,5817,DK1,183.76288659793812,175235.8490566038
143121,2477,UKR1,180.72151898734177,140500.0
143155,1269,NL1,182.06930693069307,356359.649122807
143182,979,PO1,182.25619834710741,397222.22222222225
143219,31,GB1,182.90625,14656439.393939395
143223,968,BE1,183.1216216216216,583950.6172839506
143424,114,TR1,182.0,1495797.8723404256
143556,29228,BE1,182.47826086956522,268157.89473684214
143558,2696,RU1,182.40196078431373,604126.213592233
143559,237,ES1,182.23076923076923,1538888.888888889
143622,2503,PO1,182.98591549295776,460992.64705882355
143794,2503,PO1,182.98591549295776,460992.64705882355
143798,533,L1,184.5072463768116,2237162.162162162
143812,398,IT1,182.33035714285714,2509297.5206611566
143850,2672,GR1,181.4921875,186000.0
143851,987,SC1,182.21917808219177,272035.71428571426
143852,653,GR1,181.29166666666666,270419.84732824424
143863,1025,IT1,183.4390243902439,1797537.313432836
143891,60,L1,183.21428571428572,2864527.027027027
143967,6992,UKR1,182.79661016949152,182913.04347826086
144028,11,GB1,181.28571428571428,16074652.777777778
144128,940,ES1,181.4891304347826,1810824.7422680412
144143,749,IT1,183.01869158878506,1006120.6896551724
144244,1390,IT1,182.25,836844.262295082
144300,3719,RU1,183.03225806451613,338064.51612903224
144303,2832,TR1,181.296875,455923.0769230769
144304,30120,GR1,182.46666666666667,312500.0
144334,820,TR1,181.60638297872342,169038.46153846153
144341,2759,SC1,183.03424657534245,251863.3540372671
144449,20698,TR1,182.1,91071.42857142857
144451,20698,TR1,182.1,91071.42857142857
144452,20,TR1,180.91489361702128,174583.33333333334
144456,2293,TR1,181.6283185840708,428818.89763779525
144536,3714,RU1,183.3793103448276,175689.6551724138
144542,3691,RU1,182.3913043478261,113804.34782608696
144545,1124,RU1,183.02439024390245,374390.243902439
144547,3691,RU1,182.3913043478261,113804.34782608696
144559,1186,RU1,183.70909090909092,279090.9090909091
144583,1083,RU1,182.37857142857143,490964.2857142857
144619,232,RU1,182.42857142857142,1617628.2051282052
144688,14171,FR1,179.87878787878788,283333.3333333334
144694,12438,RU1,181.1891891891892,145138.8888888889
144695,40426,RU1,182.7058823529412,182352.9411764706
144696,2698,RU1,181.58878504672896,401962.61682242993
144702,964,RU1,182.24705882352941,3005294.117647059
144723,2832,TR1,181.296875,455923.0769230769
144752,126,TR1,181.59398496240604,365369.12751677854
144771,2700,RU1,182.5,212686.5671641791
144779,1025,IT1,183.4390243902439,1797537.313432836
144786,2503,PO1,182.98591549295776,460992.64705882355
144788,19771,TR1,182.44285714285715,133139.53488372092
144796,2672,GR1,181.4921875,186000.0
144807,398,IT1,182.33035714285714,2509297.5206611566
144863,1241,SC1,183.33333333333334,275892.85714285716
144904,3426,DK1,184.32203389830508,180882.35294117648
144927,2503,PO1,182.98591549295776,460992.64705882355
144935,6414,UKR1,180.46666666666667,272500.0
145025,2832,TR1,181.296875,455923.0769230769
145115,1421,FR1,181.85365853658536,1704310.3448275863
145339,4603,GR1,182.39285714285717,188169.64285714284
145416,2420,PO1,182.2741935483871,749137.9310344827
145466,931,GB1,182.703125,5526865.671641791
145484,512,GB1,183.25,712500.0
145556,458,IT1,181.89583333333331,249500.0
145563,2671,GR1,181.873786407767,225787.03703703705
145581,19789,TR1,181.3918918918919,339764.70588235295
145602,294,PO1,182.50819672131146,7227083.333333333
145692,3349,PO1,181.0666666666667,170000.0
145707,506,IT1,183.77011494252875,5494277.777777778
145769,366,ES1,179.61038961038963,723051.9480519481
145808,169,GR1,181.88095238095238,201420.45454545456
145838,58,BE1,181.35714285714286,2244444.4444444445
145840,601,BE1,182.39795918367346,432877.358490566
145854,11127,RU1,183.33088235294116,321455.223880597
145866,533,L1,184.5072463768116,2237162.162162162
145882,820,TR1,181.60638297872342,169038.46153846153
145918,2423,PO1,180.88888888888889,573913.0434782609
145919,39722,TR1,182.49019607843138,226574.07407407407
145922,172,BE1,183.62921348314606,520052.0833333334
145981,1124,RU1,183.02439024390245,374390.243902439
145988,141,TR1,180.9625,2797559.523809524
145992,3690,RU1,182.0,124375.0
145996,28643,BE1,182.57142857142858,229684.6846846847
145997,3690,RU1,182.0,124375.0
146010,14589,RU1,181.72368421052633,462987.012987013
146015,14589,RU1,181.72368421052633,462987.012987013
146020,4603,GR1,182.39285714285717,188169.64285714284
146036,4603,GR1,182.39285714285717,188169.64285714284
146038,5724,DK1,183.90697674418607,362500.0
146071,1085,PO1,182.05,222474.74747474748
146096,4,L1,182.1875,332432.4324324324
146099,1245,BE1,180.8108108108108,434956.1403508772
146143,553,GR1,179.92857142857144,218333.33333333334
146151,4,L1,182.1875,332432.4324324324
146155,206,DK1,184.125,970555.5555555555
146163,167,L1,184.10989010989013,1490979.381443299
146164,36,TR1,181.7340425531915,2658556.7010309277
146165,18,L1,183.28571428571428,3041554.054054054
146167,385,NL1,183.54545454545456,511079.5454545454
146210,4128,RU1,182.0188679245283,166826.9230769231
146227,467,NL1,182.5,496420.45454545453
146258,1304,NL1,181.84444444444443,354842.1052631579
146279,11126,RU1,182.51612903225808,153125.0
146281,1435,NL1,183.11363636363637,343548.38709677424
146284,11126,RU1,182.51612903225808,153125.0
146285,11126,RU1,182.51612903225808,153125.0
146286,11126,RU1,182.51612903225808,153125.0
146303,11126,RU1,182.51612903225808,153125.0
146310,31,GB1,182.90625,14656439.393939395
146373,244,FR1,181.20987654320987,3683227.8481012653
146467,232,RU1,182.42857142857142,1617628.2051282052
146468,49702,RU1,181.9672131147541,469262.2950819672
146476,12438,RU1,181.1891891891892,145138.8888888889
146488,405,GB1,182.3191489361702,7420430.107526882
146509,984,GB1,184.14285714285717,1010078.125
146554,498,BE1,182.70175438596493,237711.86440677967
146587,38,L1,182.91111111111113,475531.91489361704
146596,430,IT1,182.5681818181818,3289052.6315789474
146660,749,IT1,183.01869158878506,1006120.6896551724
146680,2919,IT1,183.85106382978722,2730612.2448979593
146690,350,GB1,182.60784313725492,3010294.117647059
146692,6414,UKR1,180.46666666666667,272500.0
146693,105,L1,184.8793103448276,778174.6031746032
146714,167,L1,184.10989010989013,1490979.381443299
146721,2861,BE1,181.58241758241758,309948.97959183675
146725,48726,UKR1,181.45454545454547,323076.92307692306
146743,4171,IT1,182.53488372093022,409333.3333333333
146752,2919,IT1,183.85106382978722,2730612.2448979593
146774,653,GR1,181.29166666666666,270419.84732824424
146795,762,GB1,183.67647058823528,10255514.705882354
146799,265,GR1,181.39999999999998,1008653.8461538461
146805,667,FR1,182.55172413793105,2450403.225806452
146844,6646,TR1,183.0441176470588,688873.2394366197
146854,162,FR1,182.11475409836066,6434344.262295082
146889,190,DK1,183.95890410958904,1212317.0731707318
146918,1186,RU1,183.70909090909092,279090.9090909091
147007,204,BE1,179.69642857142856,177777.77777777778
147028,1268,NL1,182.54320987654322,277647.0588235294
147031,749,IT1,183.01869158878506,1006120.6896551724
147034,499,NL1,182.3108108108108,651582.2784810127
147037,2293,TR1,181.6283185840708,428818.89763779525
147038,33,L1,185.37931034482756,575416.6666666666
147043,33,L1,185.37931034482756,575416.6666666666
147045,60949,GR1,179.13253012048193,354360.4651162791
147049,23,L1,182.15,166666.66666666666
147051,1158,FR1,180.5,1589534.8837209302
147058,1041,FR1,181.3783783783784,3557876.712328767
147072,3714,RU1,183.3793103448276,175689.6551724138
147078,605,GR1,179.78703703703704,455701.7543859649
147094,2282,BE1,182.76785714285714,2276190.476190476
147112,5724,DK1,183.90697674418607,362500.0
147128,294,PO1,182.50819672131146,7227083.333333333
147151,4128,RU1,182.0188679245283,166826.9230769231
147183,40426,RU1,182.7058823529412,182352.9411764706
147265,3508,BE1,182.54736842105262,373761.90476190473
147266,124,SC1,181.85393258426967,1753723.4042553192
147359,7775,TR1,181.56944444444446,635125.0
147369,4750,PO1,181.03333333333333,273214.28571428574
147396,317,NL1,180.79746835443038,1056219.512195122
147457,3508,BE1,182.54736842105262,373761.90476190473
147462,2441,GR1,182.45263157894738,990526.3157894737
147483,19789,TR1,181.3918918918919,339764.70588235295
147485,3,L1,185.2297297297297,1611075.9493670885
147487,114,TR1,182.0,1495797.8723404256
147490,1084,ES1,181.03225806451613,281774.1935483871
147518,7775,TR1,181.56944444444446,635125.0
147558,252,IT1,183.42361111111111,977781.4569536424
147559,2441,GR1,182.45263157894738,990526.3157894737
147573,3,L1,185.2297297297297,1611075.9493670885
147602,347,FR1,181.01041666666666,873979.5918367347
147697,2672,GR1,181.4921875,186000.0
147846,499,NL1,182.3108108108108,651582.2784810127
147881,1301,PO1,182.28387096774193,309574.4680851064
147886,371,SC1,181.77011494252875,1980388.8888888888
147998,441,GR1,181.91666666666666,179867.25663716815
148004,2832,TR1,181.296875,455923.0769230769
148028,3729,RU1,181.96875,226170.21276595746
148081,2696,RU1,182.40196078431373,604126.213592233
148096,41,L1,182.88888888888889,430263.15789473685
148118,2698,RU1,181.58878504672896,401962.61682242993
148123,41,L1,182.88888888888889,430263.15789473685
148148,202,NL1,182.5774647887324,445454.5454545454
148153,1237,GB1,181.20000000000002,7670608.108108108
148208,16,L1,184.6,7843076.923076923
148209,19657,DK1,183.03846153846152,183333.3333333333
148215,370,SC1,182.51041666666666,418333.3333333333
148231,820,TR1,181.60638297872342,169038.46153846153
148252,1025,IT1,183.4390243902439,1797537.313432836
148262,762,GB1,183.67647058823528,10255514.705882354
148343,1063,DK1,184.76923076923077,320114.9425287356
148344,1053,DK1,183.7142857142857,383116.8831168831
148345,3426,DK1,184.32203389830508,180882.35294117648
148354,2778,DK1,181.19230769230768,763461.5384615385
148355,2441,GR1,182.45263157894738,990526.3157894737
148357,2778,DK1,181.19230769230768,763461.5384615385
148358,5818,DK1,184.2,144166.6666666667
148361,2778,DK1,181.19230769230768,763461.5384615385
148364,1177,DK1,183.6043956043956,348469.387755102
148365,2282,BE1,182.76785714285714,2276190.476190476
148367,1148,GB1,183.44444444444446,9343888.88888889
148368,703,GB1,183.51923076923075,8466981.132075472
148369,865,DK1,183.9591836734694,807072.0720720721
148371,173,DK1,183.43529411764706,310606.0606060606
148372,58,BE1,181.35714285714286,2244444.4444444445
148374,865,DK1,183.9591836734694,807072.0720720721
148376,1177,DK1,183.6043956043956,348469.387755102
148396,3209,TR1,181.76923076923077,819827.5862068966
148455,31,GB1,182.90625,14656439.393939395
148484,28095,RU1,182.18333333333334,267083.3333333333
148485,41231,RU1,181.34545454545454,710454.5454545454
148489,2420,PO1,182.2741935483871,749137.9310344827
148498,3729,RU1,181.96875,226170.21276595746
148550,2381,TR1,182.22413793103448,372000.0
148558,2553,SC1,181.90506329113924,202727.27272727274
148585,862,IT1,182.2173913043478,171397.8494623656
148597,3558,FR1,182.52631578947367,276666.6666666667
148607,969,FR1,181.05263157894737,1479569.8924731181
148646,16704,RU1,180.5,1433247.4226804124
148656,1301,PO1,182.28387096774193,309574.4680851064
148657,631,GB1,183.70422535211267,14867957.746478874
148666,589,TR1,181.234375,416710.52631578944
148682,8024,PO1,181.01098901098902,491141.3043478261
148690,14171,FR1,179.87878787878788,283333.3333333334
148734,1237,GB1,181.20000000000002,7670608.108108108
148751,449,TR1,183.04901960784312,1341844.6601941749
148754,415,FR1,181.9277108433735,1398271.6049382717
148809,2727,BE1,182.7075471698113,524772.7272727273
148824,80,L1,184.46808510638297,1529891.3043478262
148826,5817,DK1,183.76288659793812,175235.8490566038
148907,443,DK1,184.06849315068493,308641.97530864197
148911,1039,GB1,180.74074074074073,384259.25925925927
148928,13,ES1,181.6987951807229,5905232.558139536
148955,2503,PO1,182.98591549295776,460992.64705882355
148957,987,SC1,182.21917808219177,272035.71428571426
148967,80,L1,184.46808510638297,1529891.3043478262
149182,2698,RU1,181.58878504672896,401962.61682242993
149231,1531,ES1,181.1818181818182,729615.3846153846
149237,60949,GR1,179.13253012048193,354360.4651162791
149239,595,FR1,180.19230769230768,291666.6666666667
149244,2990,PO1,181.575,232926.82926829267
149249,4,L1,182.1875,332432.4324324324
149265,15,L1,183.24285714285713,8796000.0
149354,2671,GR1,181.873786407767,225787.03703703705
149412,533,L1,184.5072463768116,2237162.162162162
149444,1420,FR1,183.3098591549296,698986.4864864865
149446,605,GR1,179.78703703703704,455701.7543859649
149496,1083,RU1,182.37857142857143,490964.2857142857
149498,1049,ES1,181.79032258064515,3395769.230769231
149516,1467,TR1,181.50877192982455,248676.47058823527
149518,1147,FR1,179.796875,447794.11764705885
149525,276,IT1,182.58333333333331,731343.2835820896
149526,1025,IT1,183.4390243902439,1797537.313432836
149532,2424,PO1,181.56666666666666,503448.275862069
149540,833,TR1,182.80487804878047,117244.89795918367
149551,1158,FR1,180.5,1589534.8837209302
149577,932,RU1,183.78048780487805,1475304.8780487804
149579,3524,FR1,181.68627450980392,1089285.7142857143
149614,2759,SC1,183.03424657534245,251863.3540372671
149618,2861,BE1,181.58241758241758,309948.97959183675
149619,370,SC1,182.51041666666666,418333.3333333333
149647,2420,PO1,182.2741935483871,749137.9310344827
149650,68608,PO1,181.70000000000002,216862.74509803922
149652,618,FR1,182.56666666666666,945967.7419354839
149654,8024,PO1,181.01098901098902,491141.3043478261
149655,68608,PO1,181.70000000000002,216862.74509803922
149698,2698,RU1,181.58878504672896,401962.61682242993
149716,1082,FR1,179.7846153846154,3802307.6923076925
149717,68608,PO1,181.70000000000002,216862.74509803922
149721,976,PO1,181.5,163750.0
149724,30120,GR1,182.46666666666667,312500.0
149729,294,PO1,182.50819672131146,7227083.333333333
149752,265,GR1,181.39999999999998,1008653.8461538461
149770,60949,GR1,179.13253012048193,354360.4651162791
149809,5,IT1,184.44578313253012,6460406.976744186
149810,1083,RU1,182.37857142857143,490964.2857142857
149829,36,TR1,181.7340425531915,2658556.7010309277
149928,290,FR1,182.0,863709.6774193548
149946,4102,IT1,183.4,96666.66666666667
149949,19789,TR1,181.3918918918919,339764.70588235295
149996,206,DK1,184.125,970555.5555555555
150058,40426,RU1,182.7058823529412,182352.9411764706
150076,1184,BE1,180.96226415094338,2538114.7540983604
150080,1304,NL1,181.84444444444443,354842.1052631579
150144,1301,PO1,182.28387096774193,309574.4680851064
150163,82,L1,182.69117647058823,3771575.3424657537
